date,PM2.5,PM10,NO2,CO,traffic_volume,temperature,humidity,wind_speed
2021-02-14,33.290198344001524,97.0130120057373,55.08535124198049,1.3751991994214086,3279,-9.69415531362497,64.13892216364367,3.3103158265276997
2021-02-15,69.62700559185838,127.20852557026939,49.49161775805382,1.2789001915987441,3028,24.37354250900963,72.30652966276853,8.937987335534416
2021-02-16,38.053996848046985,65.2151970272851,71.92268736047392,1.5102810556782658,1313,13.133686434478339,34.6592369575298,8.485734416345323
2021-02-17,56.80612190600297,108.14209983267827,18.89976346465358,0.4227739114963971,2531,25.071432665080387,57.595841891307245,4.992353561000178
2021-02-18,59.203925140895166,93.54515531945283,10.922687164312146,0.4704528798105495,822,13.51235640007648,71.60534564999134,0.8712475170185743
2021-02-19,26.636900997297435,54.713675122024775,22.96326274321536,1.7917780827167242,3469,18.84611859359096,63.91198959071838,6.5661654103181775
2021-02-20,97.26261649881027,134.22189822617054,64.59337090251427,1.5249578170589346,1403,25.38492449277682,53.018913682384664,0.9806701099275265
2021-02-21,79.76195410250031,123.66538280890066,7.60027000448625,1.8256341285306135,2041,8.229862456453553,87.18486505064004,9.299659637559868
2021-02-22,94.55490474077702,105.59873850559532,48.71051263126172,1.5415591102114494,4003,-9.878133258079655,67.33101334174117,9.635496937940417
2021-02-23,90.5344615384884,130.57562478225145,79.65781371434825,1.2345950813815736,3153,28.24759231753348,83.54255601688665,2.30015638604624
2021-02-24,63.810998092997664,132.7482461247743,69.17720703781545,1.34285220035296,2976,7.140066318109817,71.08393581015768,6.925699091521644
2021-02-25,92.96868115208052,112.08718697295453,44.10842667826921,1.7893430554860188,3840,12.321922670746236,71.48244700183781,1.3765555433462464
2021-02-26,17.964325184672756,128.81173268727736,9.773068196498176,1.1997328335726871,4743,-9.650501103071408,25.601278883037555,7.43041082144466
2021-02-27,27.638457617723066,110.67129001700687,67.35301357892823,1.3015435162239362,1641,12.144140465754408,45.16252352977605,3.7992328284504087
2021-02-28,14.070456001948425,108.41830032883905,49.92338811329079,0.39730576040684107,1349,34.39193307072783,80.08585847037608,6.96997606143923
2021-03-01,39.27972976869379,100.41947916797396,13.619974779467512,1.000450318220595,866,2.5220447368446344,36.282270350412915,4.04232683742069
2021-03-02,44.98095607205338,117.85316314249336,12.039296361751715,1.461154512720388,3397,7.793822160907013,28.085410630952634,1.8828913434157395
2021-03-03,34.42141285965063,40.61866368809958,73.22201145774443,0.6147911268010943,1589,20.92354984109045,42.82742396471554,4.358044814774299
2021-03-04,84.58637582367363,134.5131986958607,55.190019720355885,0.48428294299661634,4541,26.66571503856464,35.430651942482974,1.5703985030305052
2021-03-05,42.10779940242303,133.33965860688016,67.19650994875667,0.6962709356263895,2538,8.782623080274515,84.77017363552086,5.980391112280985
2021-03-06,35.28410587186427,23.80214679449269,70.92341752117005,0.5588511931863835,3360,3.935099168058164,80.75766494014917,0.8890395554200579
2021-03-07,58.84264748424236,127.35617757341915,47.88292640362417,0.508334010369152,4770,32.20216099932802,54.97782611980329,5.509536956198668
2021-03-08,22.683180247728636,36.75308277154788,43.8084763816281,0.9072166014493651,2354,20.471523500225114,24.29407121387076,8.920502147407639
2021-03-09,82.19772826786357,63.56545105368845,37.282055774074266,1.8248931763787148,994,-4.644041297808651,70.01936422652093,8.459796066133947
2021-03-10,16.709557931179376,116.656073317909,28.770994084333946,1.0634133288035648,3682,-6.898245483940812,63.63882119353852,8.886426146451718
2021-03-11,98.81982429404655,40.898786486280066,37.594697064403384,0.45704872354911374,2284,11.759743285566607,87.93882695099471,9.25946362020752
2021-03-12,79.50202923669917,126.33571313547809,63.040974179761726,0.24624617182366074,4010,-0.09594702787273945,59.126726818926386,1.493014934819095
2021-03-13,27.884411338075516,128.17744313450646,50.14425732613487,1.422696675762058,4286,1.4293139019314065,43.54756063820366,1.723098427319274
2021-03-14,10.496990541124216,85.9708053889087,71.93924674661346,0.8273176524291368,4630,29.496148047253172,56.331518550498906,5.791564659974721
2021-03-15,83.39152856093507,20.830163323188366,38.25350107843908,1.6614787985121826,1498,-5.96952890576602,88.54843039831614,8.992740350032078
2021-03-16,73.61716094628554,57.31495731273866,50.53171840390655,1.3530704604174635,4969,22.191385185300035,68.74537027731213,9.756319836978292
2021-03-17,75.61064512368885,100.20049938884648,52.34806648189915,1.6128587560286003,1951,2.2014014021264625,67.03832965489357,0.9394882147299997
2021-03-18,79.41433120173512,147.55420314356505,49.37728717297441,0.6166974748950526,2251,24.2147699631862,36.84771128081198,3.879853799906271
2021-03-19,16.664018656068134,102.13575851216689,57.69753298141372,1.4154819526760105,2780,22.508512300859508,72.05217622924323,2.522495419269938
2021-03-20,42.261915568984534,53.77446553834077,22.807510128110472,0.6017177709180657,3434,-9.667364435006814,72.51902806302402,7.681675564846857
2021-03-21,20.428215357261674,102.42074140294947,43.4272833159343,1.884230110955554,4234,12.91109358147196,42.21022886431337,6.581841751101804
2021-03-22,87.67930832880342,90.19809936306122,12.816860210626075,1.3091111349134115,3846,-3.7306232929879135,53.85996826734992,1.6389362990965315
2021-03-23,66.09683141448022,121.37990136964866,33.838349573360944,0.7165724203331499,2373,28.980216376040453,40.62223330583193,5.09345963996723
2021-03-24,39.78082223673843,33.90748304750459,41.575030146594834,0.6120725383553179,4303,29.221364728808297,38.109354922700064,7.011684962527268
2021-03-25,15.720251525742128,118.93362732526364,53.916819465910436,0.46276051163612264,2479,8.825561337219114,21.81272491746396,7.9005512422783575
2021-03-26,37.9884089544096,90.36465522789433,76.28982894396526,1.4198178218980828,1198,9.997802830298625,39.96482212573325,0.690500742948081
2021-03-27,39.266498982407235,145.1889605016693,50.04882999112669,0.5155596646960618,1812,3.6477322732037205,58.77789649147924,8.959460952846953
2021-03-28,75.66455605042577,64.44338158502919,60.76954371324199,1.2310762052622293,3462,22.247283453201398,20.11208312843202,5.908173138029982
2021-03-29,67.38017242196918,102.24084610741326,42.96995446214021,0.6028065511581789,3438,6.139761336190659,39.825335866676724,8.213136592119096
2021-03-30,89.84914683186939,141.16365371630226,52.55780235322485,1.3577409951083503,2800,2.050661353518519,81.69872326262751,8.175411285135691
2021-03-31,52.49934326457544,33.3262646387883,10.319916210033007,1.6483854842270245,3697,9.45039767770287,61.55540095751526,2.303600272574207
2021-04-01,20.763482134447152,141.83970334073865,24.079368563138523,1.578247961974841,626,-5.883061672564358,62.550397685668635,1.5466351424095144
2021-04-02,74.19203085006956,109.42514389910573,32.1389819903854,1.5456175287684852,1691,23.59714420898917,48.235501351844725,7.352229055251353
2021-04-03,78.47065437552077,28.81881768367235,40.43700162548852,0.4566725708152789,3139,-9.433161942769587,67.35305004446877,1.9860557288053813
2021-04-04,60.51494778125466,59.12526370308611,8.42365591267878,0.2679313992705855,4889,19.001827768426725,33.29529363612514,8.574406168344876
2021-04-05,79.38704619591049,112.06237152388661,15.501807316498827,1.4280027741260326,4416,-1.7710962960307413,77.31227672689342,7.398800096689999
2021-04-06,54.44160367279517,28.75557819094032,25.761073084347935,0.7998597062092675,1866,0.4581820796485907,28.168238395512986,8.497340961469995
2021-04-07,57.045954644379464,95.68215982291552,77.8649518175788,0.9214578301663598,1519,18.6034399388018,65.92009482571765,3.3406204562887876
2021-04-08,48.47869165226947,64.96479740388438,29.85102553272881,0.15918327630744303,4579,34.68245596023082,43.880452807377814,3.5076815739004057
2021-04-09,12.287721406968567,100.71901730977203,41.15307935840619,0.5931952536225934,1184,24.997287008264777,72.32590794077338,6.876604785290017
2021-04-10,19.7102284293974,25.94646439562667,19.707328455379468,0.16398516736148167,4129,0.16278345005263972,58.4835185886214,0.7987365730600016
2021-04-11,12.828626711806082,133.29978479980892,50.80850533068262,1.7704529679423706,3387,-2.0788860231489794,51.66471269351014,7.401719090205515
2021-04-12,67.27693701374024,146.5535659930616,26.051241163698073,0.5624536981152078,1962,28.980479162045164,31.859568146527288,8.439939173118713
2021-04-13,38.2920382968694,145.9541211871399,20.52444338288201,1.1589406221887153,4586,9.988277656467694,64.5775024999047,4.444054072738988
2021-04-14,55.77136220482325,117.45473812658021,43.74294713344843,0.1740607092561478,2761,-3.832623872733004,88.23388903942892,7.766348885840452
2021-04-15,91.68098265334837,36.91121121698215,5.412934937031562,1.3670100434807504,4680,28.799514049487215,77.79223974349105,2.1588037113314886
2021-04-16,32.43630062339874,118.57421547077294,5.5748024486919,0.7137519569327783,3341,26.724155881141762,24.200573481230826,3.5614737412851043
2021-04-17,46.93446307320668,23.196299139644196,21.430160682639332,1.806046455219565,2267,34.27578637537236,46.33605648528338,9.755897149549536
2021-04-18,77.99960246887439,22.876061698769643,7.754102187561585,1.787424558974668,4680,30.938465902070774,84.79081064331902,9.8701176488212
2021-04-19,30.59183489424602,62.06932848944036,13.101931559801853,0.7180521748873208,4060,28.330565239724372,55.2130623289915,5.3697480037050855
2021-04-20,16.92819188459137,83.52361475260655,30.41454870040637,1.811825701811889,2612,-7.634152098504858,66.34782780657254,9.375563018906831
2021-04-21,36.077630762239124,120.15296431501312,65.19392596848596,1.9926995796476799,1126,-5.301308372584689,83.88195419139734,5.465941441540118
2021-04-22,24.5099158528604,108.82839895884567,47.903648252697565,1.6682897618355013,4659,15.604243743685526,81.16562832939164,3.2700872175309943
2021-04-23,93.67278871083158,77.96735182897729,43.45007944673123,1.7052555607349351,3914,13.916566082681939,55.12742628783577,3.0355432369383326
2021-04-24,82.73083416079753,55.57146661661656,27.011661740609124,0.5731165986072708,1875,10.608344652029096,50.63524118603215,9.330304200997414
2021-04-25,67.00633808593811,149.62618502050245,74.88152895746123,1.1957345578297371,1681,7.85551964365629,43.7784832935711,2.1382406952516613
2021-04-26,88.43145311689459,75.40356929067649,34.77612809278938,0.22778623653799893,990,9.404471818894802,70.33136102140239,6.0065083529172725
2021-04-27,82.33048692092031,78.68031316285781,11.531957509682861,0.28034407996117244,4229,15.618407036065786,40.08907596300803,5.777488146595837
2021-04-28,26.791305299743225,41.271096754917,51.2799887088351,1.9978959628632522,4034,-9.906556707996346,37.49213245016301,7.5264060042034515
2021-04-29,90.330309864098,123.32524133749082,13.537879510745105,0.7206145739092308,3796,1.7318948359783484,44.93749262226461,5.24280762148536
2021-04-30,58.540801772408564,110.17868935159352,30.891735710126905,1.521549432892808,2440,13.322587430991998,32.405053981515444,3.086713776727275
2021-05-01,82.66961396476563,48.70004966253885,43.05589540383566,1.6326636007509512,4908,22.499724440314083,68.65838711620371,2.109266746499996
2021-05-02,90.64821699311439,30.709535930059552,70.56668935138819,1.7302442149137356,2382,-2.1629488422071654,63.13684545314286,6.397778633305972
2021-05-03,38.62031274746775,108.4649092697127,42.0159935255089,1.9954937650640974,3487,14.609652820434484,53.80149738810905,7.330412190105714
2021-05-04,19.90467320749091,105.08645785654758,57.66940745237482,0.5588433219880489,3659,22.15068577486018,47.322804548308824,5.91045214747931
2021-05-05,30.51416462877475,55.52373850976721,79.46126292493028,0.17666657103342945,1181,10.00824460612571,83.6343780027712,7.51433713265135
2021-05-06,48.43970097636307,143.61226309255335,14.861683992348622,0.8812638841897132,1573,-8.781348984847703,22.03866494923737,1.8444514232746214
2021-05-07,83.62132893302439,39.63752593151703,25.604864413963963,0.3471532726749992,2887,10.217067130953652,73.83754204551094,8.883466851959787
2021-05-08,87.46575249307091,76.20352413553825,34.593205669823476,0.14260918940790474,2894,3.3400199484868907,83.13367002242222,6.032757329880779
2021-05-09,10.625691747807164,142.67006962178786,36.63711339041235,0.7848109715688235,3193,31.834232346559773,51.244820560094816,1.705017305479673
2021-05-10,55.967257231980916,74.5645512003959,35.826580644915936,1.5891026770429493,1870,-4.392397644475269,58.54833440294527,4.888289439954483
2021-05-11,47.56699028339011,103.00837319633112,73.07082519174162,1.1757433133276347,4840,19.361417997825445,86.11245815174266,8.52552150972616
2021-05-12,29.98970294236572,71.68727173516325,58.55244833501423,0.6942781794996726,2656,-7.627610514947448,34.85942606998601,9.026840837805022
2021-05-13,20.787883060031454,55.647976305327106,50.592891056802785,1.3432498104361674,3080,10.077669701571342,56.40943934492794,3.014170297488234
2021-05-14,40.385365426326516,147.91709423477766,28.202953839708655,0.5408345425867404,4891,14.929076924903626,53.2304788989749,7.257025334749304
2021-05-15,94.86187335212672,73.21342082095559,66.7842788165971,0.12732474753696155,2659,3.4079719092589453,38.0874853509259,1.4498598510958784
2021-05-16,39.088263881867974,136.23289647828747,76.62953836137417,1.552271434229212,3748,10.478403598417298,77.30152612611755,0.8186857784154993
2021-05-17,56.691155956902946,49.89409876584121,66.58987119126698,1.2851118612416172,4231,-2.6400792461415685,82.9720416334265,5.823790061289456
2021-05-18,73.27170630056601,47.70361152326083,5.117382889360468,1.548374986551824,4329,3.685573226061628,74.73528058517462,7.100862003617196
2021-05-19,42.726664214136456,24.047430774986477,52.730102763755525,0.17398223170656468,2127,17.949784620959136,33.675127259402586,8.059973946176768
2021-05-20,97.46038744488646,104.71668729886505,8.835153608157555,1.690527292878239,3972,3.5810025137519794,26.072404485096712,3.7320542653256794
2021-05-21,96.62025654479001,67.90842468408894,24.32054152502914,1.2770997800689763,527,30.48843852839923,62.38111397137396,0.5619913990744264
2021-05-22,32.66040662428277,132.3665724791528,9.464352526082877,1.1704511663540162,2485,18.278313093844538,23.996633235691874,5.055432752557861
2021-05-23,54.75236553031469,81.51728786990243,50.28465897120408,1.2867666914176101,4653,9.739205829619301,67.0978121990659,0.6506086810488863
2021-05-24,37.07904788350927,145.8651456289138,56.494243511945506,1.7424231690498917,2021,-8.255937900061788,57.12969542290699,1.3738528513725994
2021-05-25,35.63564449397208,44.118317041405746,13.586572854942883,1.2151793624619234,796,12.479675084210207,66.39500129205645,3.6035457140516094
2021-05-26,13.319825261907951,132.9210118342294,33.78791622837346,1.2038057217875409,2681,24.414930895629013,61.311954155482084,4.6531344708216835
2021-05-27,64.86079005819072,120.95759086292642,39.21773817166565,1.9822903984249551,3902,1.9500919105586139,49.58917986690209,3.154959691681661
2021-05-28,55.24111209059753,120.21983980372676,32.67897663206874,1.5377873174302792,2796,26.30481063419453,34.06140260981598,6.027720031794725
2021-05-29,14.633087612499041,129.82181965519538,14.07687503638948,0.9403582303571569,3097,1.3313044722896663,41.3991495067342,1.0258229975719044
2021-05-30,35.07818178129503,118.93311882258986,36.42108426406065,1.4440543000625627,1401,27.068587457786023,56.71504019532835,1.8735072472760548
2021-05-31,91.74392973699884,101.408641812084,61.33835358563136,0.839537896214398,1598,-6.162924627474517,65.63076655533241,7.104954807176619
2021-06-01,31.560570160027517,37.061834098710385,10.325574839994161,0.5348633787186481,2177,28.97826689910633,74.563811181917,1.8503381091802185
2021-06-02,23.04053848821008,24.22840333386275,11.013501056142758,1.2340185660867429,3381,12.463390291999872,73.70195029143426,6.577864414919013
2021-06-03,54.05074842498067,139.7102202160393,31.607846887698816,1.8635459864165078,1878,3.3441915329117897,88.08821202827598,1.0195038971569728
2021-06-04,98.70854086995406,100.16454088769595,75.62942837141938,1.8653650880293793,1748,1.9300962686816945,40.00890140643866,4.370131651631834
2021-06-05,31.784974436035036,123.54984782690292,55.14294850421855,0.7496200284004315,4235,9.44047515186632,24.977749574940574,2.1853899661512326
2021-06-06,70.49219926652907,82.5979056966315,55.90024675044236,1.1025871858212204,4741,34.957227414664025,44.195985487930145,1.541544684084271
2021-06-07,78.54576537958458,35.25006456511128,32.143999312839874,0.5021082072827363,1764,-0.0852672953087854,72.03061326568536,5.886811443261662
2021-06-08,31.38737895931597,36.27415298633156,49.52455934064038,1.9916991080478785,2407,-5.355250800445017,50.66781557233067,9.319189834053407
2021-06-09,75.53947137506736,109.12348733976627,5.759838802080753,1.964124024949078,1558,16.326582592339786,77.24519014125936,1.0204769552737138
2021-06-10,43.10048194473279,75.93976633693015,52.70720348071566,1.33406696644415,3249,11.984410989811572,58.45284556302105,4.504765358071325
2021-06-11,66.90752475342215,46.068214471043774,73.49652106821776,1.6283867133871994,2548,13.58883219784883,85.0854205841352,7.221586658581715
2021-06-12,67.01767396848052,83.9072910763868,50.94301012586144,1.45869030643903,4748,20.01209379007477,86.35044093993481,4.895534401034356
2021-06-13,58.21972156672826,28.34716181976743,70.52739450997588,1.2270006161749896,2976,2.0214831441792196,24.85131542131241,8.16171148799983
2021-06-14,18.12607930489675,95.65628224887185,59.29797915995704,0.20136119427890561,4516,30.97992479227498,51.9489407798697,2.206630500709251
2021-06-15,85.17722460303142,54.969142576562696,14.041881230276768,0.964052250850056,3697,9.605242975503067,62.67823428746976,9.616144947763535
2021-06-16,38.870205847456226,123.68268308283446,72.68399804643813,1.38209397411808,4053,-4.19112121858922,37.911077856854895,4.1590449638391345
2021-06-17,26.786665935986882,60.347054660064586,9.983288326683116,1.3873100663790008,4940,23.403444053027492,48.49537455652862,3.7449115129706136
2021-06-18,13.669762739928753,79.17861938063416,45.04756044108228,0.8089329750025288,2261,18.939695867803263,67.43770787823888,8.808755047780076
2021-06-19,63.18036488694176,21.510670188053084,15.660284284509325,1.889214774650258,720,4.208453111781669,35.871395882885295,5.856736802971782
2021-06-20,70.98079256580542,29.418095413292654,5.877995804817805,0.41797836124988386,3388,17.968342581532184,62.13869470821167,5.406221248076804
2021-06-21,11.492904603507053,71.02416233286903,36.65256950957293,1.0506829478095652,2164,-0.10621196339604033,68.82134797150142,7.406290235520094
2021-06-22,56.088375246935286,82.39204851322606,27.128053074061718,1.4126795554465634,4486,10.01777117032383,26.334741776710672,6.008425263670358
2021-06-23,30.384619767814417,98.00267125550948,41.45003703482023,1.4245580311944375,3477,30.47356349752964,54.827052121921696,2.043898625192596
2021-06-24,68.06555113685049,57.91613523220942,48.28999150509131,1.3324140178607495,2371,-3.9909595077662763,38.415602094693355,6.904877417216832
2021-06-25,25.69297861044923,110.34764519645053,8.280430423171051,0.6230476055585342,1962,7.4013402494357905,70.70704491986312,1.7679543531802204
2021-06-26,72.18439642922193,131.8159116345966,14.225247134280924,0.3967924805045817,844,26.951409112415625,33.268885597585836,8.155648200673589
2021-06-27,44.806181167048365,121.38062855613548,46.8981797337819,1.3082866209707507,544,33.62709047327802,82.45665408766745,9.902497678266574
2021-06-28,94.30569898630611,25.15044729528643,30.737551487949368,1.2386740206649318,2568,10.426676138980817,50.16589355628288,4.085182437260375
2021-06-29,22.376884973139394,82.46590314351776,59.6880115662086,0.4407764195495578,2014,12.814982906450634,33.86021212152875,4.725181032919119
2021-06-30,40.695971594523265,33.640923194362735,53.921873644395475,1.4397643765840704,3098,15.747738280269637,50.661525744523054,0.9411197270867169
2021-07-01,20.212616911653015,51.465852062128576,68.42032722424301,0.9648267842939471,1501,31.95566637351699,48.61206339659695,0.6304652867844938
2021-07-02,93.22242564507064,148.26613712472903,56.9369620001919,1.3687451240459907,1533,28.619305593966338,50.02432716455972,9.253483681325113
2021-07-03,88.9605418042883,38.52442057719672,37.24483080426111,1.6909974515632864,2540,-2.322949392026005,60.98929054482128,1.7219285741723245
2021-07-04,33.21474649436401,84.85545994867628,55.47249667958243,0.422484014296154,773,9.654101803118376,56.482160743947624,4.734898101814968
2021-07-05,69.39856414307611,100.36024546135549,25.65358806915639,0.1363752491939897,3147,10.880019268839185,30.48439921766319,8.245868926627834
2021-07-06,83.54999801810942,111.32044617073352,27.973512408365952,1.5802949141519949,2279,25.509325024194055,24.59053508526454,8.948528219319035
2021-07-07,59.96807304395161,92.75432885329883,64.1738869940595,1.2584251077899704,4976,17.130179717244587,71.05908141085783,5.434278010192942
2021-07-08,57.66855205204058,21.270210164493875,38.48146373011866,1.4293151822820314,978,19.439920791305582,59.18022051498194,5.867808987271523
2021-07-09,31.76670618104065,62.439970071718946,64.87852553887643,1.692494452478421,1015,34.91899584495279,45.13005376554846,6.861997738401088
2021-07-10,18.379249102530927,87.30251364001249,66.68167802512087,1.625340776166551,4786,-6.626798043849412,76.58504757486517,9.633133466365296
2021-07-11,90.74941821579941,31.422644888828337,69.31717532459628,1.9257482791647669,1691,0.03544205901798492,47.16409319826698,6.225364628972798
2021-07-12,91.03762514469975,65.58150105719349,73.74764268809055,1.1182766498190246,3168,8.355317181719606,75.71755627204253,5.81501496483529
2021-07-13,66.97913115459411,24.31640414287765,37.32389153849722,1.0281417020538202,1911,5.6502081371999235,41.40292892586623,0.6380742850269114
2021-07-14,40.51268119438306,30.215204630152698,28.915011374085413,0.8635856797923871,3780,-9.025949739385739,25.099170828163984,1.2690221692123826
2021-07-15,41.428861715139476,71.60002590620749,48.66490599455854,0.39201298140398866,771,-5.870007708797088,85.28477856599504,5.9831304529279645
2021-07-16,75.33601109832155,37.25304802559785,32.83793175782207,1.1879537424758426,642,20.64289811316093,47.61857904969612,9.39428368416843
2021-07-17,90.73992339573194,93.78031027400256,50.08056251001747,0.6263237962193596,3832,29.56960085131523,75.48848009945645,8.733567809794252
2021-07-18,89.83777818386056,109.63044598784455,57.91893969828685,1.8504842732046534,1287,13.140215506968993,39.54008932556131,9.834499768425944
2021-07-19,80.18879912718614,124.07627088418077,56.630376386910264,1.2080625281264854,2181,14.263598578113484,65.24555784865592,5.514423356832103
2021-07-20,67.78284815388591,46.01953175182531,33.0914665265091,1.2263963429654094,1122,1.4792044774570723,81.13176112804098,7.985343915158785
2021-07-21,17.572596849554394,41.77273569367907,17.51451512740646,0.774356855666319,4341,24.554436363517013,22.915081563798623,8.483803149148734
2021-07-22,24.54658426851524,33.59381924347203,37.289700384665565,0.19877976875764422,4176,23.830756431526538,78.14450352802625,6.656300744643187
2021-07-23,90.86987696743714,102.73593244067277,15.694560806143155,0.16031315420867837,3072,16.47645601479455,59.993310348035,3.7181240900378185
2021-07-24,64.57861536936309,111.84184444329715,71.75727763878562,0.9043367738910753,3760,-0.43010710698957233,62.52302277359985,4.9647951292490475
2021-07-25,10.827734645496669,24.106198827333465,30.940809555339307,0.2606742183847519,566,-5.634180179330975,56.621060056418784,8.650212186313894
